Electricity generated (kWh) from onsite renewable sources (wind or solar),Energy consumption (kWh) from biomass combustion (wood),Total electricity emissions,Total fossil fuel emissions,BUILDING AND STREET LIGHTING TOTAL,Fleet vehicles,Business Travel,Other,TRANSPORT TOTAL,CO2 EMISSIONS TOTAL,Total electricity emissions,Total fossil fuel emissions,Total biomass emissions,BUILDING AND STREET LIGHTING TOTAL,Fleet vehicles,Business Travel,Other,TRANSPORT TOTAL,NOX EMISSIONS TOTAL,Total electricity emissions,Total fossil fuel emissions,Total biomass emissions,BUILDING AND STREET LIGHTING TOTAL,Fleet vehicles,Business Travel,Other,TRANSPORT TOTAL,PM10 EMISSIONS TOTAL
0.0 ,0.0 ,"11,468.0 ","4,935.9 ","16,403.9 ","1,586.9 ","1,035.7 ",0.0 ,"2,622.5 ","19,026.5 ",24.2 ,5.1 ,0.0 ,29.3 ,N/A,N/A,N/A,N/A,N/A,0.7 ,0.1 ,0.0 ,0.8 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"33,010.8 ","14,782.5 ","47,793.4 ","9,248.1 ","2,193.6 ",0.0 ,"11,441.7 ","59,235.1 ",71.5 ,13.2 ,0.0 ,84.6 ,N/A,N/A,N/A,N/A,N/A,2.1 ,0.3 ,0.0 ,2.4 ,N/A,N/A,N/A,N/A,N/A
"14,561.0 ","1,552,760.0 ","393,820.0 ","195,231.8 ","589,051.8 ","93,618.1 ","37,865.3 ","3,718.0 ","135,201.4 ","724,253.2 ",851.9 ,199.5 ,0.8 ,"1,052.3 ",300.4 ,65.8 ,0.0 ,366.2 ,"1,418.4 ",24.7 ,4.3 ,0.2 ,29.3 ,12.6 ,3.8 ,0.0 ,16.4 ,45.7 
0.0 ,0.0 ,"102,563.9 ","72,714.9 ","175,278.8 ",911.8 ,"1,166.3 ",0.0 ,"2,078.2 ","177,357.0 ",222.0 ,89.4 ,0.0 ,311.4 ,N/A,N/A,N/A,N/A,N/A,6.4 ,1.5 ,0.0 ,8.0 ,N/A,N/A,N/A,N/A,N/A
0.0 ,"5,504.0 ","34,562.3 ","17,573.5 ","52,135.7 ","3,408.7 ","1,216.2 ",0.0 ,"4,624.8 ","56,760.5 ",74.8 ,14.3 ,0.0 ,89.1 ,15.7 ,2.0 ,0.0 ,17.7 ,106.9 ,2.2 ,0.3 ,0.0 ,2.5 ,0.4 ,0.1 ,0.0 ,0.5 ,3.0 
0.0 ,0.0 ,"26,174.1 ","19,901.2 ","46,075.3 ","3,898.2 ",827.0 ,0.0 ,"4,725.2 ","50,800.5 ",56.7 ,17.7 ,0.0 ,74.3 ,8.0 ,0.1 ,0.0 ,8.1 ,82.4 ,1.6 ,0.3 ,0.0 ,2.0 ,0.2 ,0.0 ,0.0 ,0.2 ,2.2 
0.0 ,0.0 ,"10,216.0 ","5,742.2 ","15,958.2 ","3,752.5 ",561.7 ,0.0 ,"4,314.2 ","20,272.4 ",22.1 ,7.3 ,0.0 ,29.4 ,9.9 ,0.6 ,0.0 ,10.6 ,40.0 ,0.6 ,0.1 ,0.0 ,0.7 ,0.2 ,0.0 ,0.0 ,0.3 ,1.0 
0.0 ,0.0 ,"27,402.9 ","17,647.7 ","45,050.5 ","3,310.4 ",923.5 ,0.0 ,"4,233.9 ","49,284.4 ",59.3 ,17.8 ,0.0 ,77.1 ,N/A,N/A,N/A,N/A,N/A,1.7 ,0.6 ,0.0 ,2.4 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"37,401.7 ","35,195.4 ","72,597.1 ","13,662.7 ","2,932.0 ",0.0 ,"16,594.7 ","89,191.8 ",81.0 ,31.4 ,0.0 ,112.4 ,68.7 ,4.8 ,0.0 ,73.4 ,185.8 ,2.4 ,0.9 ,0.0 ,3.3 ,1.9 ,0.2 ,0.0 ,2.2 ,5.4 
0.0 ,0.0 ,"17,721.3 ","8,409.2 ","26,130.5 ","2,864.6 ",717.1 ,0.0 ,"3,581.7 ","29,712.2 ",38.4 ,7.6 ,0.0 ,46.0 ,11.8 ,0.2 ,0.0 ,12.1 ,58.0 ,1.1 ,0.1 ,0.0 ,1.2 ,0.1 ,0.0 ,0.0 ,0.1 ,1.4 
0.0 ,0.0 ,"43,983.5 ","26,360.7 ","70,344.2 ","6,443.3 ","4,867.0 ",0.0 ,"11,310.3 ","81,654.6 ",95.3 ,33.4 ,0.0 ,128.7 ,N/A,N/A,N/A,N/A,N/A,2.8 ,0.5 ,0.0 ,3.3 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,460.6 ",186.5 ,"2,647.1 ","1,257.9 ",202.7 ,0.0 ,"1,460.6 ","4,107.7 ",5.3 ,0.2 ,0.0 ,5.6 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"1,608.0 ","1,214.0 ","2,821.9 ","1,128.4 ",51.7 ,0.0 ,"1,180.1 ","4,002.1 ",3.5 ,1.1 ,0.0 ,4.6 ,4.8 ,0.1 ,0.0 ,4.9 ,9.5 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.3 
0.0 ,0.0 ,"1,439.8 ","1,051.5 ","2,491.3 ","1,021.6 ",63.7 ,0.0 ,"1,085.3 ","3,576.5 ",3.1 ,1.3 ,0.0 ,4.4 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
*0.0,*0.0,*1357.2,*1203.5,*2560.7,*1015.2,*74.5,*162.1,*1251.8,*3812.6,*2.9,*1.1,*0.0,*4,*5.7,*0.1,*1.2,*6.9,*11,*0.1,*0,*0.0,*0.1,*0.2,*0,*0,*0.3,*0.4
0.0 ,0.0 ,387.0 ,143.8 ,530.8 ,902.6 ,81.7 ,0.0 ,984.3 ,"1,515.1 ",0.8 ,0.2 ,0.0 ,1.0 ,N/A,N/A,N/A,N/A,N/A,0.0 ,0.0 ,0.0 ,0.0 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"1,079.0 ","1,277.6 ","2,356.6 ",30.6 ,127.4 ,"1,132.2 ","1,290.2 ","3,646.8 ",2.4 ,1.2 ,0.0 ,3.5 ,0.1 ,0.4 ,6.3 ,6.8 ,10.3 ,0.1 ,0.0 ,0.0 ,0.1 ,0.0 ,0.0 ,0.2 ,0.2 ,0.3 
0.0 ,0.0 ,"1,392.6 ","1,854.9 ","3,247.5 ",727.0 ,111.3 ,0.0 ,838.3 ,"4,085.9 ",3.0 ,1.7 ,0.0 ,4.7 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"1,399.3 ","6,216.8 ","7,616.2 ",675.2 ,43.9 ,0.0 ,719.1 ,"8,335.3 ",3.0 ,5.6 ,0.0 ,8.7 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.1 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"55,107.2 ","39,509.2 ","94,616.4 ","13,201.7 ","5,624.1 ","1,294.3 ","20,120.1 ","114,736.5 ",119.4 ,45.8 ,0.0 ,165.1 ,10.6 ,0.6 ,7.5 ,18.6 ,183.8 ,3.5 ,0.7 ,0.0 ,4.2 ,0.4 ,0.0 ,0.2 ,0.6 ,4.7 
0.0 ,0.0 ,"39,869.9 ","11,547.0 ","51,416.9 ","2,418.0 ",55.4 ,0.0 ,"2,473.5 ","53,890.4 ",86.3 ,15.2 ,0.0 ,101.5 ,N/A,N/A,N/A,N/A,N/A,2.5 ,1.3 ,0.0 ,3.8 ,N/A,N/A,N/A,N/A,N/A
*0.0,*2834000,*20760.6,*7716.2,*28476.8,*2932.1,*1070.2,*0.0,*4002.3,*32479.1,*44.9,*6.9,*1.5,*53.4,*24.9,*0.7,*0.0,*25.6,*78.9,*1.3,*0.1,*0.4,*1.8,*0.8,*0,*0.0,*0.8,*2.6
0.0 ,0.0 ,"28,497.4 ","18,070.3 ","46,567.6 ","2,877.9 ",635.2 ,0.0 ,"3,513.1 ","50,080.7 ",61.7 ,16.0 ,0.0 ,77.7 ,18.8 ,0.6 ,0.0 ,19.4 ,97.0 ,1.8 ,0.3 ,0.0 ,2.1 ,0.7 ,0.0 ,0.0 ,0.7 ,2.8 
*0.0,*0.0,*20898.8,*23363.7,*44262.5,*8888.5,*1403,*0.0,*10291.5,*54554,*45.2,*20.8,*0.0,*66,*N/A,*N/A,*N/A,*N/A,*N/A,*1.3,*0.4,*0.0,*1.7,*N/A,*N/A,*N/A,*N/A,*N/A
*0.0,*0.0,*637.7,*553.8,*1191.5,*673.4,*61,*0.0,*734.5,*1925.9,*1.4,*0.5,*0.0,*1.9,*N/A,*N/A,*N/A,*N/A,*N/A,*0,*0,*0.0,*0,*N/A,*N/A,*N/A,*N/A,*N/A
*0.0,*0.0,*2061.2,*1851.1,*3912.4,*819.5,*97.3,*0.0,*916.8,*4829.2,*4.5,*1.7,*0.0,*6.2,*3.8,*0.1,*0.0,*4,*10.2,*0.1,*0,*0.0,*0.2,*0.1,*0,*0.0,*0.1,*0.3
*0.0,*0.0,*2008.3,*1028.8,*3037.1,*1035.3,*100.3,*0.0,*1135.5,*4172.6,*4.3,*1.3,*0.0,*5.7,*4.7,*0.1,*0.0,*4.8,*10.4,*0.1,*0,*0.0,*0.1,*0.1,*0,*0.0,*0.1,*0.3
0.0 ,0.0 ,"1,963.9 ","1,290.4 ","3,254.4 ","1,406.1 ",185.9 ,0.0 ,"1,592.0 ","4,846.3 ",4.3 ,1.6 ,0.0 ,5.9 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,727.9 ","1,553.0 ","4,280.9 ","1,060.9 ",0.0 ,0.0 ,"1,060.9 ","5,341.9 ",5.9 ,1.4 ,0.0 ,7.3 ,4.2 ,0.0 ,0.0 ,4.2 ,11.5 ,0.2 ,0.0 ,0.0 ,0.2 ,0.1 ,0.0 ,0.0 ,0.1 ,0.3 
0.0 ,0.0 ,"30,297.8 ","29,640.9 ","59,938.7 ","13,883.7 ","1,847.5 ",0.0 ,"15,731.2 ","75,670.0 ",65.6 ,27.3 ,0.0 ,93.0 ,12.7 ,0.2 ,0.0 ,13.0 ,106.0 ,1.9 ,0.5 ,0.0 ,2.4 ,0.3 ,0.0 ,0.0 ,0.3 ,2.7 
0.0 ,0.0 ,"37,408.3 ","31,906.7 ","69,314.9 ","4,344.9 ",926.5 ,0.0 ,"5,271.4 ","74,586.3 ",81.0 ,25.6 ,0.0 ,106.6 ,13.9 ,0.8 ,0.0 ,14.7 ,121.3 ,2.4 ,1.1 ,0.0 ,3.4 ,0.9 ,0.0 ,0.0 ,0.9 ,4.4 
*0.0,*847023,*31195.8,*14334,*45529.9,*1635.6,*14455.5,*0.0,*16091,*61620.9,*67.5,*12.8,*0.5,*80.8,*4.8,*46,*0.0,*50.9,*131.7,*2,*0.2,*0.1,*2.3,*0.4,*1.8,*0.0,*2.3,*4.6
0.0 ,0.0 ,804.1 ,679.9 ,"1,484.0 ",0.0 ,956.4 ,0.0 ,956.4 ,"2,440.4 ",1.7 ,0.9 ,0.0 ,2.6 ,0.0 ,4.9 ,0.0 ,4.9 ,7.5 ,0.1 ,0.0 ,0.0 ,0.1 ,0.0 ,0.1 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,988.6 ,806.7 ,"1,795.3 ",739.5 ,71.0 ,0.0 ,810.5 ,"2,605.8 ",2.1 ,1.0 ,0.0 ,3.1 ,3.8 ,0.1 ,0.0 ,3.9 ,7.0 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
*0.0,*0.0,*1342.8,*1287,*2629.8,*895.5,*262.4,*0.0,*1157.9,*3787.8,*2.9,*1.6,*0.0,*4.5,*3.8,*0.5,*0.0,*4.3,*8.8,*0.1,*0,*0.0,*0.1,*0.1,*0,*0.0,*0.2,*0.3
0.0 ,0.0 ,"1,215.3 ","1,288.3 ","2,503.6 ",207.8 ,53.6 ,0.0 ,261.4 ,"2,765.0 ",2.6 ,1.6 ,0.0 ,4.3 ,1.9 ,0.0 ,0.0 ,1.9 ,6.2 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,"2,180.6 ","1,395.4 ","3,576.0 ",925.1 ,113.0 ,0.0 ,"1,038.1 ","4,614.1 ",4.7 ,1.0 ,0.0 ,5.7 ,3.8 ,0.1 ,0.0 ,3.9 ,9.7 ,0.1 ,0.0 ,0.0 ,0.2 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,727.0 ,259.8 ,986.8 ,912.1 ,46.2 ,0.0 ,958.3 ,"1,945.0 ",1.6 ,0.3 ,0.0 ,1.9 ,3.9 ,0.0 ,0.0 ,3.9 ,5.8 ,0.0 ,0.0 ,0.0 ,0.1 ,0.3 ,0.0 ,0.0 ,0.3 ,0.3 
0.0 ,"847,023.0 ","38,454.2 ","20,051.2 ","58,505.4 ","5,315.6 ","15,958.0 ",0.0 ,"21,273.6 ","79,779.0 ",83.2 ,19.3 ,0.5 ,103.0 ,22.0 ,51.7 ,0.0 ,73.7 ,176.7 ,2.4 ,0.3 ,0.1 ,2.9 ,1.1 ,2.0 ,0.0 ,3.1 ,5.9 
0.0 ,"3,686,527.0 ","506,437.5 ","335,625.5 ","842,063.0 ","76,782.8 ","34,460.8 ","1,294.3 ","112,537.8 ","954,600.8 ","1,096.4 ",341.5 ,2.0 ,"1,439.9 ",217.1 ,62.3 ,7.5 ,286.9 ,"1,726.8 ",31.9 ,8.4 ,0.5 ,40.7 ,7.0 ,2.4 ,0.2 ,9.6 ,50.3 
0.0 ,0.0 ,"20,641.7 ","27,662.9 ","48,304.6 ","2,912.8 ",62.8 ,0.0 ,"2,975.6 ","51,280.2 ",44.7 ,44.1 ,0.0 ,88.7 ,13.1 ,0.4 ,0.0 ,13.4 ,102.2 ,1.3 ,19.5 ,0.0 ,20.8 ,0.4 ,0.0 ,0.0 ,0.5 ,21.2 
*0.0,*196.5,*47586.9,*30469.6,*78056.5,*6872.5,*2256.4,*0.0,*9128.8,*87185.3,*103,*27.4,*0,*130.4,*37.5,*3.3,*0.0,*40.8,*171.2,*3,*0.5,*0,*3.5,*1.5,*0.1,*0.0,*1.7,*5.1
*0.0,*0.0,*19694.9,*12306.2,*32001.1,*1589.2,*692.7,*0.0,*2281.9,*34283.1,*42.6,*11.2,*0.0,*53.9,*N/A,*N/A,*N/A,*N/A,*N/A,*1.2,*0.6,*0.0,*1.9,*N/A,*N/A,*N/A,*N/A,*N/A
*0.0,*0.0,*64542,*60570.6,*125112.5,*0.0,*5620.7,*0.0,*5620.7,*130733.2,*139.7,*86.5,*0.0,*226.3,*N/A,*N/A,*N/A,*N/A,*N/A,*4.1,*22.1,*0.0,*26.1,*N/A,*N/A,*N/A,*N/A,*N/A
*0.0,*0.0,*29087.3,*14371.4,*43458.7,*5043.3,*3255.9,*0.0,*8299.2,*51757.9,*63,*18,*0.0,*80.9,*N/A,*N/A,*N/A,*N/A,*N/A,*1.8,*0.3,*0.0,*2.1,*N/A,*N/A,*N/A,*N/A,*N/A
0.0 ,0.0 ,"29,526.9 ","22,235.3 ","51,762.2 ","2,036.5 ","1,099.6 ",0.0 ,"3,136.1 ","54,898.3 ",63.9 ,29.6 ,0.0 ,93.5 ,8.8 ,0.4 ,0.0 ,9.2 ,102.7 ,1.9 ,4.6 ,0.0 ,6.5 ,0.4 ,0.0 ,0.0 ,0.4 ,6.8 
0.0 ,0.0 ,"34,513.0 ","21,702.2 ","56,215.2 ","7,136.7 ","2,086.0 ",0.0 ,"9,222.8 ","65,437.9 ",74.7 ,21.8 ,0.0 ,96.5 ,N/A,N/A,N/A,N/A,N/A,2.2 ,0.4 ,0.0 ,2.5 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"75,486.3 ","45,707.3 ","121,193.6 ","11,952.3 ","3,758.1 ",0.0 ,"15,710.4 ","136,904.0 ",163.4 ,57.9 ,0.0 ,221.3 ,58.3 ,2.7 ,0.0 ,61.0 ,282.3 ,4.7 ,0.8 ,0.0 ,5.6 ,2.9 ,0.0 ,0.0 ,3.0 ,8.6 
*0.0,*4398330,*18149.5,*8874.4,*27023.9,*2002.6,*707.6,*0.0,*2710.2,*29734.1,*39.3,*10.6,*0.0,*49.9,*N/A,*N/A,*N/A,*N/A,*N/A,*1.1,*0.2,*0.0,*1.3,*N/A,*N/A,*N/A,*N/A,*N/A
0.0 ,"187,031.0 ","18,087.0 ","11,158.8 ","29,245.8 ",0.0 ,"2,888.7 ",0.0 ,"2,888.7 ","32,134.6 ",39.2 ,12.4 ,0.1 ,51.6 ,N/A,N/A,N/A,N/A,N/A,1.1 ,0.6 ,0.0 ,1.7 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"24,615.1 ","25,945.7 ","50,560.8 ",911.7 ,"4,532.8 ",0.0 ,"5,444.6 ","56,005.4 ",54.6 ,29.2 ,0.0 ,83.9 ,1.6 ,3.2 ,0.0 ,4.7 ,88.6 ,1.7 ,0.8 ,0.0 ,2.5 ,0.1 ,0.1 ,0.0 ,0.3 ,2.7 
0.0 ,0.0 ,330.9 ,943.3 ,"1,274.2 ",684.9 ,77.8 ,0.0 ,762.7 ,"2,036.9 ",0.7 ,1.2 ,0.0 ,1.9 ,3.6 ,0.1 ,0.0 ,3.6 ,5.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 
0.0 ,0.0 ,"2,133.1 ","1,193.7 ","3,326.9 ",993.4 ,104.4 ,0.0 ,"1,097.8 ","4,424.6 ",4.6 ,1.1 ,0.0 ,5.7 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
*0.0,*0.0,*5030.2,*3022.9,*8053.1,*1628.5,*206.2,*0.0,*1834.7,*9887.8,*10.9,*2.5,*0.0,*13.4,*6.5,*0.1,*0.0,*6.6,*20,*0.3,*0.1,*0.0,*0.4,*0.1,*0,*0.0,*0.1,*0.4
0.0 ,0.0 ,583.3 ,283.4 ,866.7 ,449.2 ,74.7 ,0.0 ,523.9 ,"1,390.6 ",1.3 ,0.3 ,0.0 ,1.5 ,N/A,N/A,N/A,N/A,N/A,0.0 ,0.0 ,0.0 ,0.0 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,610.4 ,460.4 ,"1,070.8 ",777.2 ,156.9 ,0.0 ,934.1 ,"2,005.0 ",1.3 ,0.4 ,0.0 ,1.7 ,N/A,N/A,N/A,N/A,N/A,0.0 ,0.0 ,0.0 ,0.0 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,461.9 ","2,016.0 ","4,478.0 ","1,683.5 ",148.9 ,0.0 ,"1,832.5 ","6,310.4 ",5.3 ,2.6 ,0.0 ,7.9 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,971.3 ,"1,164.5 ","2,135.8 ","2,316.1 ",72.4 ,0.0 ,"2,388.5 ","4,524.2 ",2.1 ,1.9 ,0.0 ,4.0 ,12.9 ,0.0 ,0.0 ,12.9 ,16.9 ,0.1 ,1.1 ,0.0 ,1.1 ,0.3 ,0.0 ,0.0 ,0.3 ,1.5 
0.0 ,0.0 ,"36,736.4 ","35,029.8 ","71,766.2 ","9,444.6 ","5,374.1 ",0.0 ,"14,818.7 ","86,584.9 ",80.9 ,39.1 ,0.0 ,120.0 ,24.6 ,3.3 ,0.0 ,27.9 ,147.9 ,2.4 ,2.0 ,0.0 ,4.4 ,0.6 ,0.1 ,0.0 ,0.7 ,5.2 
0.0 ,"112,500.0 ","25,876.2 ","15,933.9 ","41,810.1 ","4,057.4 ",961.1 ,0.0 ,"5,018.5 ","46,828.7 ",56.0 ,14.7 ,0.1 ,70.8 ,18.0 ,0.8 ,0.0 ,18.8 ,89.6 ,1.6 ,0.5 ,0.0 ,2.2 ,0.7 ,0.0 ,0.0 ,0.7 ,2.9 
"6,000.0 ",0.0 ,"44,704.4 ","27,737.3 ","72,441.7 ","6,956.1 ","1,508.2 ",0.0 ,"8,464.3 ","80,906.0 ",96.8 ,34.3 ,0.0 ,131.1 ,17.7 ,1.6 ,0.0 ,19.3 ,150.4 ,2.8 ,0.6 ,0.0 ,3.4 ,1.0 ,0.0 ,0.0 ,1.0 ,4.4 
*0.0,*173213.4,*31014,*20217.6,*51231.6,*4320.5,*1615.5,*0.0,*5935.9,*57167.6,*67.1,*29.5,*0.1,*96.7,*19.9,*0.7,*0.0,*20.6,*117.3,*1.9,*8.6,*0,*10.6,*0.7,*0,*0.0,*0.7,*11.3
*0.0,*0.0,*10377.3,*8612,*18989.3,*2582.7,*807.8,*0.0,*3390.4,*22379.7,*22.7,*7.5,*0.0,*30.2,*9.9,*0.3,*0.0,*10.2,*40.4,*0.7,*0.2,*0.0,*0.9,*0.4,*0,*0.0,*0.4,*1.3
"6,000.0 ","4,871,270.9 ","506,023.8 ","362,589.2 ","868,613.0 ","66,907.3 ","32,695.2 ",0.0 ,"99,602.5 ","968,215.5 ","1,097.0 ",444.6 ,0.3 ,"1,541.8 ",207.7 ,13.5 ,0.0 ,221.2 ,"1,763.1 ",31.9 ,61.4 ,0.1 ,93.4 ,8.7 ,0.4 ,0.0 ,9.1 ,102.5 
"607,364.8 ","33,798,342.5 ","4,459,473.5 ","2,834,847.9 ","7,294,321.5 ","688,097.2 ","337,615.8 ","12,865.8 ","1,038,578.8 ","8,332,900.3 ","9,660.1 ","2,999.8 ",15.9 ,"12,675.7 ","2,213.8 ",399.0 ,43.3 ,"2,656.1 ","15,331.8 ",281.0 ,130.8 ,3.9 ,415.7 ,81.3 ,15.4 ,1.7 ,98.4 ,514.1 
